Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,STATE,HAWAII,15,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,55970.00,14.3
CENSUS,2022,END OF DEC,,STATE,IDAHO,16,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1404259.00,3.3
CENSUS,2022,END OF DEC,,STATE,ILLINOIS,17,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,557563.00,1.6
CENSUS,2022,END OF DEC,,STATE,INDIANA,18,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,409142.00,3
CENSUS,2022,END OF DEC,,STATE,IOWA,19,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,2421162.00,1.8
CENSUS,2022,END OF DEC,,STATE,KANSAS,20,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,4617639.00,8.2
CENSUS,2022,END OF DEC,,STATE,KENTUCKY,21,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,915614.00,1.9
CENSUS,2022,END OF DEC,,STATE,LOUISIANA,22,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,281683.00,3.1
CENSUS,2022,END OF DEC,,STATE,MAINE,23,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,36141.00,4.2
CENSUS,2022,END OF DEC,,STATE,MARYLAND,24,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,73169.00,3
CENSUS,2022,END OF DEC,,STATE,MASSACHUSETTS,25,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,15479.00,5.2
CENSUS,2022,END OF DEC,,STATE,MICHIGAN,26,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,579751.00,17.2
CENSUS,2022,END OF DEC,,STATE,MINNESOTA,27,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1297460.00,16.3
CENSUS,2022,END OF DEC,,STATE,MISSISSIPPI,28,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,390518.00,2.7
CENSUS,2022,END OF DEC,,STATE,MISSOURI,29,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1972036.00,3.1
CENSUS,2022,END OF DEC,,STATE,MONTANA,30,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,815333.00,2.6
CENSUS,2022,END OF DEC,,STATE,NEBRASKA,31,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,4611912.00,4.9
CENSUS,2022,END OF DEC,,STATE,NEVADA,32,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,173945.00,5.8
CENSUS,2022,END OF DEC,,STATE,NEW HAMPSHIRE,33,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,14551.00,6.4
CENSUS,2022,END OF DEC,,STATE,NEW JERSEY,34,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,12022.00,2.9
CENSUS,2022,END OF DEC,,STATE,NEW MEXICO,35,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,598049.00,4.4
CENSUS,2022,END OF DEC,,STATE,NEW YORK,36,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,646715.00,1.1
CENSUS,2022,END OF DEC,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,329023.00,2.2
CENSUS,2022,END OF DEC,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,798676.00,4.5
CENSUS,2022,END OF DEC,,STATE,OHIO,39,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,682914.00,2.8
CENSUS,2022,END OF DEC,,STATE,OKLAHOMA,40,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,2457363.00,2.2
CENSUS,2022,END OF DEC,,STATE,OREGON,41,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,589603.00,3.3
CENSUS,2022,END OF DEC,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,682746.00,1.6
CENSUS,2022,END OF DEC,,STATE,RHODE ISLAND,44,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1746.00,6.9
CENSUS,2022,END OF DEC,,STATE,SOUTH CAROLINA,45,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,132862.00,5.6
CENSUS,2022,END OF DEC,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1752206.00,4.8
CENSUS,2022,END OF DEC,,STATE,TENNESSEE,47,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,754195.00,2.9
CENSUS,2022,END OF DEC,,STATE,TEXAS,48,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,7543768.00,2.7
CENSUS,2022,END OF DEC,,STATE,UTAH,49,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,311043.00,2.3
CENSUS,2022,END OF DEC,,STATE,VERMONT,50,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,94675.00,6.2
CENSUS,2022,END OF DEC,,STATE,VIRGINIA,51,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,638798.00,4.9
CENSUS,2022,END OF DEC,,STATE,WASHINGTON,53,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,651270.00,3
CENSUS,2022,END OF DEC,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,169299.00,1.5
CENSUS,2022,END OF DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,1782248.00,6.6
CENSUS,2022,END OF DEC,,STATE,WYOMING,56,,,,,,,00000000,,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,558451.00,3
