Program,Year,Period,WeekEnding,GeoLevel,State,StateANSI,AgDistrict,AgDistrictCode,County,CountyANSI,ZipCode,Region,watershed_code,Watershed,Commodity,DataItem,Domain,DomainCategory,Value,CV___
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,BLOUNT,9,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.12983223924143,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CALHOUN,15,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CLEBURNE,29,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CULLMAN,43,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,214,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,JACKSON,71,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.25966447848286,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,MARSHALL,95,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,22,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,COLBERT,33,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,8,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAUDERDALE,77,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MADISON,89,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.12983223924143,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,WINSTON,133,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.25966447848286,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,BIBB,7,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.25966447848286,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHAMBERS,17,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,302,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHILTON,21,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,16,9.8
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,COOSA,37,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.25966447848286,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,FAYETTE,57,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,63.0452224653538,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LAMAR,75,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,66.1750547045952,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LEE,81,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,27.7206418672502,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,PICKENS,107,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12.3960612691466,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,132.616338439096,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.12983223924143,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.12983223924143,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLAPOOSA,123,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9,(L)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,BARBOUR,5,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.12983223924143,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,CRENSHAW,41,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12.3960612691466,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,252.713347921225,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,282.73231218089,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,69.3048869438366,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,APACHE,1,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,26,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,COCONINO,5,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,GILA,7,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,92,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,18,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5791.79748769269,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,GRAHAM,9,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5641.49013514284,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,102800,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,79057.2222420216,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,SANTA CRUZ,23,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,74,18.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5641.49013514284,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,CONWAY,29,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,86.179700499168,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,450,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,GARLAND,51,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,SALINE,125,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,65.4830837493067,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,65.4830837493067,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.31891292290627,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.31891292290627,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,62.8236272878536,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,681,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,22,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,537,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,232,(L)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CALHOUN,13,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,524.044370493622,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,262.022185246811,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,15,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.31891292290627,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,262.022185246811,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,120.535773710483,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,229,26.2
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,60.1641708264004,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,74.6905158069884,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2.65945646145313,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1.33603623514959,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4254,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2589.91249486927,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,23.8902038227164,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,224.583680405062,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,17,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,19427,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,33,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2895.94200768677,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6904,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,21,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,185,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,212.559354288716,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,13491,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10165,(L)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2589.60224575262,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,117.518810761472,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,105.494484645126,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5161.12048244645,(D)
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,111876,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,129250,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,150643,6.8
CENSUS,2022,END OF DEC,NaN,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,NaN,NaN,0,NaN,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,78262,6.8
