Program,Year,Period,WeekEnding,GeoLevel,State,StateANSI,AgDistrict,AgDistrictCode,County,CountyANSI,ZipCode,Region,watershed_code,Watershed,Commodity,DataItem,Domain,DomainCategory,Value,CV___
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,COASTAL PLAINS & GULF COAST,50,WILCOX,131,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,904,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,BLOUNT,9,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,370801,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CALHOUN,15,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2361,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CHEROKEE,19,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,461561.581299429,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CLEBURNE,29,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,48702,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CULLMAN,43,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1566017,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,DE KALB,49,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1182305,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,ETOWAH,55,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,172558,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,JACKSON,71,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,140896,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,MARSHALL,95,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,366260,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,SAINT CLAIR,115,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2313,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,COLBERT,33,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,33681.5828749106,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,143135,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAUDERDALE,77,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,86046,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAWRENCE,79,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,182321,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LIMESTONE,83,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,48195,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MADISON,89,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,3479,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MARION,93,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,833,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MORGAN,103,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,36570.0264037909,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,WINSTON,133,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,105045,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,BIBB,7,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1027,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHAMBERS,17,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1459,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHILTON,21,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2808,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,356274,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,COOSA,37,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,132,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,FAYETTE,57,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1081,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2203,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LAMAR,75,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,702,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LEE,81,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1972,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,PICKENS,107,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,104287,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,222443,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1551,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2188,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLAPOOSA,123,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1092,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2164,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,12037,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,BARBOUR,5,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,104897,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,COFFEE,31,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,64827.0854974728,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,442770,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,CRENSHAW,41,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,214380,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,DALE,45,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,205153,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,33505.3606903722,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,HENRY,67,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,64663.6854458311,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1489,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,PIKE,109,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,66059.2204037557,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1046,18.9
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,APACHE,1,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4738,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,COCONINO,5,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2823,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,GILA,7,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1559,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1597,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,3842,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4288,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,6049,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,GRAHAM,9,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,489,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,GREENLEE,11,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,186,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1747247.13521764,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1794326.16118624,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2521,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2496,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,SANTA CRUZ,23,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,855,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1238,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,CONWAY,29,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,53886.5455106162,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4121,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,GARLAND,51,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,100137.073666957,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,GRANT,53,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1289,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,HOT SPRING,59,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,374506,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,PERRY,105,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1795,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,PULASKI,119,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2263,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,CENTRAL,50,SALINE,125,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1382,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,ARKANSAS,1,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,192,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,838,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,338,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LONOKE,85,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2446,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,56,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,317,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,SAINT FRANCIS,123,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,92.9979130934377,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,90,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,BAXTER,5,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1456,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,CLEBURNE,23,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,56452.2340376995,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,66176,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,86714,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1170,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1093,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,226410,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,STONE,137,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1531,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,VAN BUREN,141,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1760,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,251,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,702,19.6
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,NaN,NaN,0,NaN,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2059,19.6
