Program,Year,Period,WeekEnding,GeoLevel,State,StateANSI,AgDistrict,AgDistrictCode,County,CountyANSI,ZipCode,Region,watershed_code,Watershed,Commodity,DataItem,Domain,DomainCategory,Value,CV___
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"MOUNTAINS & EASTERN VALLEY",20,MARSHALL,95,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,183,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"MOUNTAINS & EASTERN VALLEY",20,SAINT CLAIR,115,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,49,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,COLBERT,33,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,164,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,FRANKLIN,59,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,205,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,LAUDERDALE,77,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,273,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,LAWRENCE,79,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,75,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,LIMESTONE,83,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,514,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,MADISON,89,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,296,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,MARION,93,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,141.257758041922,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,MORGAN,103,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,325,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"NORTHERN VALLEY",10,WINSTON,133,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,42,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,BIBB,7,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,148,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,CHAMBERS,17,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,107,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,CHILTON,21,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,305,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,CLAY,27,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,51,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,COOSA,37,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,8,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,FAYETTE,57,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,100,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,JEFFERSON,73,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,293,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,LAMAR,75,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,65,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,LEE,81,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,320.511755621955,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,PICKENS,107,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,3527264652.25259,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,RANDOLPH,111,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,10,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,SHELBY,117,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,165,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,TALLADEGA,121,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,64,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,TALLAPOOSA,123,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,61,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,TUSCALOOSA,125,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,129,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"UPPER PLAINS & PIEDMONT",30,WALKER,127,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,155,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,BARBOUR,5,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,169,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,COFFEE,31,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,45,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,COVINGTON,39,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,90,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,CRENSHAW,41,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,7,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,DALE,45,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,40,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,GENEVA,61,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,90,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,HENRY,67,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,HOUSTON,69,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,81,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,PIKE,109,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,38,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALABAMA,1,"WIREGRASS",60,RUSSELL,113,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,48,4.5
CENSUS,2022,END OF DEC,NaN,COUNTY,ALASKA,2,"KENAI PENINSULA",30,KENAI PENINSULA,NaN,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,242.244049258964,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALASKA,2,"MATANUSKA-SUSITNA-ANCHORAGE",20,ANCHORAGE,NaN,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,670,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALASKA,2,"SOUTHEAST",40,JUNEAU,NaN,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,70.6265072058648,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALASKA,2,"SOUTHWEST & WEST",50,ALEUTIAN ISLANDS,NaN,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,12,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ALASKA,2,"TANANA VALLEY",10,FAIRBANKS NORTH STAR,NaN,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,616,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,APACHE,1,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,580,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,COCONINO,5,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,173,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,GILA,7,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,32,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,MOHAVE,15,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,134,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,NAVAJO,17,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,3527264959.48042,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"NORTHERN",10,YAVAPAI,25,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,159,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,COCHISE,3,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,843,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,GRAHAM,9,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,339,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,GREENLEE,11,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,48,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,MARICOPA,13,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,733,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,PIMA,19,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,3527264748.19704,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,PINAL,21,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,193,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,SANTA CRUZ,23,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARIZONA,4,"SOUTHERN",80,YUMA,27,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,192,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,CONWAY,29,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,14109059186.8346,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,FAULKNER,45,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,329,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,GARLAND,51,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,85,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,GRANT,53,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,264,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,HOT SPRING,59,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,61,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,PERRY,105,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,340,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,PULASKI,119,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,513,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"CENTRAL",50,SALINE,125,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,235,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,ARKANSAS,1,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,CROSS,37,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,LEE,77,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,131.184714701116,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,LONOKE,85,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,192,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,MONROE,95,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,PHILLIPS,107,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,125,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,PRAIRIE,117,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,SAINT FRANCIS,123,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,5.03652167040325,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"EAST CENTRAL",60,WOODRUFF,147,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,10.0730433408065,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,BAXTER,5,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,32,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,CLEBURNE,23,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,58,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,FULTON,49,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,129,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,IZARD,65,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,3527264844.39203,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,MARION,89,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,101,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,SEARCY,129,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,116,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,SHARP,135,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,190,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,STONE,137,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,73,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTH CENTRAL",20,VAN BUREN,141,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,165,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,CLAY,21,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,47,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,CRAIGHEAD,31,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,124,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,GREENE,55,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,64,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,INDEPENDENCE,63,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,39,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,JACKSON,67,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,10.0730433408065,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,LAWRENCE,75,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,34,4
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,MISSISSIPPI,93,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,10.0730433408065,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,POINSETT,111,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,10.0730433408065,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ARKANSAS,5,"NORTHEAST",30,RANDOLPH,121,NaN,NaN,0,NaN,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,145,4
